state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
ANDHRA PRADESH,KURNOOL,C.Belagal,Palukudoddi,109,NA,On-River,Owned by individual farmer,2.429,OBC,Male,Up to 2013-2014,50000,50000,40000,Own savings,NA,32000,12000,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,51,54,0,0,7,4,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.43,0,0,4.86,2.43,2.43,0,0,4.86,Yes,Siltation of canal/storage,NULL,NA,NA,1,109,NULL
ANDHRA PRADESH,KURNOOL,C.Belagal,Palukudoddi,110,NA,On-River,Owned by individual farmer,1.619,OBC,Male,Up to 2013-2014,42000,12000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,51,40,0,0,7,7,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.43,0,0,4.86,2.43,2.43,0,0,4.86,Yes,Siltation of canal/storage,NULL,NA,NA,1,110,NULL
ANDHRA PRADESH,SPS NELLORE,NELLORE,GOLLA KANDUKUR,6,NA,On-drain/canal,Owned by individual farmer,0.409,Others,Male,Up to 2013-2014,30000,5000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,3,175,175,0,0,7,7,0,NULL,Yes,NULL,NA,No,0.41,0.41,0.41,0,0,0.82,0.41,0.41,0,0,0.82,No,NA,NULL,NA,NA,15,6,135
ANDHRA PRADESH,KURNOOL,C.Belagal,Palukudoddi,128,NA,On-River,Owned by individual farmer,2.429,OBC,Male,Up to 2013-2014,36000,12000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,52,33,0,0,7,7,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.43,0,0,4.86,2.43,2.43,0,0,4.86,Yes,Siltation of canal/storage,NULL,NA,NA,1,127,NULL
ANDHRA PRADESH,KURNOOL,C.Belagal,Palukudoddi,122,NA,On-River,Owned by individual farmer,2.429,OBC,Male,Up to 2013-2014,50000,50000,40000,Own savings,NA,32000,12000,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,52,12,0,0,7,7,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.43,0,0,4.86,2.43,2.43,0,0,4.86,Yes,Siltation of canal/storage,NULL,NA,NA,1,121,NULL
ANDHRA PRADESH,KURNOOL,C.Belagal,Palukudoddi,129,NA,On-River,Owned by individual farmer,2.429,OBC,Male,Up to 2013-2014,50000,50000,40000,Own savings,NA,32000,12000,In-Use,NULL,NA,NA,Drip, Centrifugal Pump,Electric,5,52,51,0,0,7,7,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.43,0,0,4.86,2.43,2.43,0,0,4.86,Yes,Siltation of canal/storage,NULL,NA,NA,1,128,NULL
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,55,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,14000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,3,110,75,75,75,7,7,8,7,Yes,NULL,NA,No,1.22,0,1.22,0,0,1.22,0,1.22,0,0,1.22,NA,NA,NULL,NA,NA,1,55,81
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,54,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,14000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,3,110,75,75,75,7,7,8,8,Yes,NULL,NA,No,1.62,0,1.62,0,0,1.62,0,1.62,0,0,1.62,NA,NA,NULL,NA,NA,1,54,81
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,51,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,14000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,3,75,110,75,45,7,7,8,8,Yes,NULL,NA,No,0.81,0,0.81,0,0,0.81,0,0.81,0,0,0.81,NA,NA,NULL,NA,NA,1,51,81
ANDHRA PRADESH,KURNOOL,Gospadu,Julepalle,1,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,2.49,Others,Male,During 2016-2017,150000,5000,1000,Government fund,NA,150000,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,20,0,0,0,5,NULL,NULL,NULL,Yes,NULL,NA,No,0.41,0.41,0,0,0,0.41,0.41,0,0,0,0.41,No,NA,1,Full,Filled up every year,1,1,NULL
ANDHRA PRADESH,KURNOOL,Gospadu,Julepalle,5,NA,On-Stream,Owned by individual farmer,1.7,Others,Male,Up to 2013-2014,22000,18000,1500,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,90,80,0,0,7,7,0,NULL,Yes,NULL,NA,No,1.7,1.7,0.81,0,0,2.51,1.7,0.81,0,0,2.51,No,NA,NULL,NA,NA,1,5,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,YACHAVARAM,4,NA,On-Stream,Owned by individual farmer,2.429,Others,Male,Up to 2013-2014,25000,9000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,90,80,0,0,6,6,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.43,0,0,4.86,2.43,2.43,0,0,4.86,No,NA,NULL,NA,NA,1,4,NULL
ANDHRA PRADESH,KURNOOL,Gospadu,Tellapuri,6,NA,On-Stream,Owned by individual farmer,2.664,OBC,Male,Up to 2013-2014,15080,7580,1400,Others,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,90,80,0,0,7,7,0,NULL,Yes,NULL,NA,No,2.63,2.63,1.7,0,0,4.33,2.63,1.42,0,0,4.05,No,NA,NULL,NA,NA,1,5,NULL
ANDHRA PRADESH,KURNOOL,Gospadu,Tellapuri,5,NA,On-Stream,Owned by individual farmer,1.417,OBC,Male,Up to 2013-2014,17500,12000,1200,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,90,80,0,0,7,7,0,NULL,Yes,NULL,NA,No,1.42,1.42,1.01,0,0,2.43,1.42,1.01,0,0,2.43,No,NA,NULL,NA,NA,1,4,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,YACHAVARAM,19,NA,On-Stream,Owned by individual farmer,1.66,Others,Male,Up to 2013-2014,26000,6000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,90,80,0,0,6,6,0,NULL,Yes,NULL,NA,No,1.66,1.66,1.66,0,0,3.32,1.66,1.66,0,0,3.32,No,NA,NULL,NA,NA,1,19,NULL
ANDHRA PRADESH,KURNOOL,Gospadu,S.Kuluru,11,NA,On-Stream,Owned by individual farmer,1.215,Others,Male,Up to 2013-2014,21000,18000,1200,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,90,80,0,0,7,7,0,NULL,Yes,NULL,NA,No,1.22,1.22,0.81,0,0,2.03,1.22,0.81,0,0,2.03,No,NA,NULL,NA,NA,1,11,NULL
ANDHRA PRADESH,KURNOOL,Koilkuntla,Bheemunipadu,11,NA,On-Stream,Owned by individual farmer,1.7,OBC,Male,Up to 2013-2014,3000,34000,1000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,7.5,120,0,0,0,7,NULL,NULL,NULL,Yes,NULL,NA,No,0.41,0.41,0,0,0,0.41,0.41,0,0,0,0.41,No,NA,NULL,NA,NA,1,11,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,YACHAVARAM,21,NA,On-Stream,Owned by individual farmer,1.619,Others,Male,Up to 2013-2014,26000,11000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,90,80,0,0,6,6,0,NULL,Yes,NULL,NA,No,1.62,1.62,1.62,0,0,3.24,1.62,1.62,0,0,3.24,No,NA,NULL,NA,NA,1,21,NULL
ANDHRA PRADESH,SPS NELLORE,KALUVOYA,KULLURU,24,NA,On-River,Owned by individual farmer,1.692,OBC,Male,Up to 2013-2014,12000,26500,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Drip, Centrifugal Pump,Electric,5,70,70,0,0,6,6,0,NULL,Yes,NULL,NA,No,1.3,1.3,1.3,0,0,2.6,0.62,0.62,0,0,1.24,No,NA,NULL,NA,NA,1,24,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,MANNURU,1,NA,On-Stream,Owned by individual farmer,0.81,Others,Male,Up to 2013-2014,30000,2000,2000,Own savings,NA,2000,2000,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,90,0,0,0,6,NULL,NULL,NULL,Yes,NULL,NA,No,0.81,0.81,0,0,0,0.81,0.81,0,0,0,0.81,No,NA,NULL,NA,NA,1,1,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,MANNURU,12,NA,On-Stream,Owned by individual farmer,1.235,OBC,Male,Up to 2013-2014,28000,3000,0,Own savings,NA,2000,2000,In-Use,NULL,NA,NA,Surface pipe,Submersible pump,Electric,5,90,0,0,0,6,NULL,NULL,NULL,Yes,NULL,NA,No,1.24,1.24,0,0,0,1.24,1.24,0,0,0,1.24,No,NA,NULL,NA,NA,1,12,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,YACHAVARAM,33,NA,On-Stream,Owned by individual farmer,1.012,Others,Female,Up to 2013-2014,25000,5000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,90,0,0,NULL,6,0,NULL,Yes,NULL,NA,No,1.01,0,1.01,0,0,1.01,0,1.01,0,0,1.01,No,NA,NULL,NA,NA,1,33,NULL
ANDHRA PRADESH,KURNOOL,Koilkuntla,Vallampadu,4,NA,On-River,Owned by individual farmer,1.619,Others,Male,Up to 2013-2014,0,33000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,7.5,100,0,0,0,7,NULL,NULL,NULL,Yes,NULL,NA,No,0.41,0.41,0,0,0,0.41,0.41,0,0,0,0.41,No,NA,NULL,NA,NA,1,4,NULL
ANDHRA PRADESH,KURNOOL,Kurnool,G.Singavaram,4,NA,On-drain/canal,Owned by individual farmer,2.429,Others,Male,During 2014-2015,60000,25000,3000,Others,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,120,0,0,0,9,NULL,NULL,NULL,Yes,NULL,NA,No,2.43,2.02,0.41,0,0,2.43,2.02,0.41,0,0,2.43,Yes,Storage not filled up fully,NULL,NA,NA,50,4,NULL
ANDHRA PRADESH,KURNOOL,Kurnool,G.Singavaram,8,NA,On-drain/canal,Owned by individual farmer,0.725,Others,Male,During 2015-2016,60000,25000,3000,Others,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,120,0,0,0,9,NULL,NULL,NULL,Yes,NULL,NA,No,202.43,202.43,0,0,0,202.43,0.73,0,0,0,0.73,No,NA,NULL,NA,NA,50,8,NULL
ANDHRA PRADESH,KURNOOL,Kurnool,G.Singavaram,11,NA,On-drain/canal,Owned by individual farmer,1.457,Others,Male,During 2014-2015,60000,25000,3000,Others,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,120,0,0,0,9,NULL,NULL,NULL,Yes,NULL,NA,No,202.43,121.46,80.97,0,0,202.43,1.46,0,0,0,1.46,No,NA,NULL,NA,NA,50,11,NULL
ANDHRA PRADESH,KURNOOL,Kurnool,Panchalingala,1,NA,On-River,Panchayat Owned,NULL,NA,NA,Up to 2013-2014,0,25000,0,NA,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,10,30,30,0,0,7,7,0,NULL,No,KC-Canal,Water not available up to field from major/medium scheme,No,4.05,4.05,1.22,0,0,5.27,2.02,1.22,0,0,3.24,No,NA,NULL,NA,NA,10,1,NULL
ANDHRA PRADESH,KURNOOL,Kurnool,Rudravaram (Part),6,NA,On-Stream,Owned by individual farmer,0.713,OBC,Male,During 2014-2015,0,100000,0,Money lender,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,9,9,0,0,7,7,0,NULL,Yes,NULL,NA,No,0.81,0.81,0.41,0,0,1.22,0.81,0.41,0,0,1.22,No,NA,NULL,NA,NA,1,6,NULL
ANDHRA PRADESH,KURNOOL,Adoni,Chinna Gonehal,3,NA,On-Stream,Owned by individual farmer,0.984,OBC,Male,Up to 2013-2014,12400,20500,1000,Money lender,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,35,0,0,0,6,NULL,NULL,NULL,No,TBP LLC,Water not available up to field from major/medium scheme,No,1.01,1.01,0,0,0,1.01,1.01,0,0,0,1.01,No,NA,NULL,NA,NA,3,3,NULL
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,12,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,54,50,50,50,7,7,5,5,Yes,NULL,NA,No,1.62,0,1.62,0,0,1.62,0,0.62,0,0,0.62,NA,NA,NULL,NA,NA,1,12,81
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,15,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,45,50,45,50,7,5,7,5,Yes,NULL,NA,No,1.62,0,1.62,0,0,1.62,0,0.62,0,0,0.62,NA,NA,NULL,NA,NA,1,15,81
ANDHRA PRADESH,SRIKAKULAM,Kotabommali,Chinasana,6,NA,On-River,Govt. Owned,NULL,NA,NA,Up to 2013-2014,132900,53000,0,NA,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,10,90,0,0,0,5,NULL,NULL,NULL,No,Vamsadhara Project Stage-I,Water not available up to field from major/medium scheme,No,890.69,890.69,0,0,0,890.69,182.19,0,0,0,182.19,No,NA,NULL,NA,NA,3,6,6
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,RAMAPURAM,11,NA,On-Stream,Owned by individual farmer,2.429,Others,Female,Up to 2013-2014,40000,10000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,90,80,0,0,6,6,0,NULL,Yes,NULL,NA,No,2.43,2.43,2.02,0,0,4.45,2.43,2.02,0,0,4.45,No,NA,NULL,NA,NA,1,11,NULL
ANDHRA PRADESH,KURNOOL,Nandavaram,Chinnakothiliki,48,NA,On-River,Owned by individual farmer,2.024,Others,Male,Up to 2013-2014,30000,200000,1000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,6,70,70,0,0,8,5,0,NULL,Yes,NULL,NA,No,2.02,2.02,1.22,0,0,3.24,2.02,1.22,0,0,3.24,No,NA,NULL,NA,NA,2,48,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,RAMAPURAM,16,NA,On-Stream,Owned by individual farmer,1.619,OBC,Male,Up to 2013-2014,45000,7500,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,90,80,0,0,6,6,0,NULL,Yes,NULL,NA,No,1.62,1.62,1.22,0,0,2.84,1.62,1.22,0,0,2.84,No,NA,NULL,NA,NA,1,16,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,RAMAPURAM,23,NA,On-Stream,Owned by individual farmer,1.619,Others,Male,Up to 2013-2014,40000,11000,0,Own savings,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,90,80,0,0,6,6,0,NULL,Yes,NULL,NA,No,1.62,1.62,1.22,0,0,2.84,1.62,1.22,0,0,2.84,No,NA,NULL,NA,NA,1,23,NULL
ANDHRA PRADESH,SPS NELLORE,NELLORE,GOLLA KANDUKUR,15,NA,On-drain/canal,Owned by individual farmer,0.247,OBC,Female,Up to 2013-2014,3000,5000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,3,175,175,0,0,7,7,0,NULL,Yes,NULL,NA,No,0.41,0.41,0.41,0,0,0.82,0.41,0.41,0,0,0.82,No,NA,NULL,NA,NA,15,15,135
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,20,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,46,45,45,50,7,5,7,5,Yes,NULL,NA,No,1.62,0,1.62,0,0,1.62,0,1.62,0,0,1.62,NA,NA,NULL,NA,NA,1,20,81
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,22,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,45,45,45,50,7,5,7,7,Yes,NULL,NA,No,2.02,0,2.02,0,0,2.02,0,2.02,0,0,2.02,NA,NA,NULL,NA,NA,1,22,81
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,37,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,100,110,45,45,7,7,8,8,Yes,NULL,NA,No,1.62,0,1.62,0,0,1.62,0,1.62,0,0,1.62,NA,NA,NULL,NA,NA,1,37,81
ANDHRA PRADESH,SPS NELLORE,NELLORE,GOLLA KANDUKUR,29,NA,On-drain/canal,Owned by individual farmer,0.328,Others,Male,Up to 2013-2014,30000,5000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,3,175,175,0,0,7,7,0,NULL,Yes,NULL,NA,No,0.41,0.41,0.41,0,0,0.82,0.41,0.41,0,0,0.82,No,NA,NULL,NA,NA,15,29,135
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,36,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,100,110,55,66,8,8,7,7,Yes,NULL,NA,No,2.02,0,2.02,0,0,2.02,0,2.02,0,0,2.02,NA,NA,NULL,NA,NA,1,36,81
ANDHRA PRADESH,EAST GODAVARI,Karapa,Kongodu,9,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,200000,150000,15000,NA,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,10,30,90,0,0,7,7,0,NULL,No,Godavari Delta,Water not available up to field from major/medium scheme,No,141.7,141.7,141.7,0,0,283.4,28.34,80.97,0,0,109.31,No,NA,NULL,NA,NA,1,1,NULL
ANDHRA PRADESH,SPS NELLORE,DAKKILI,NAGULAPADU,42,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,14000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,100,110,45,45,7,8,7,7,Yes,NULL,NA,No,0.81,0,0.81,0,0,0.81,0,0.81,0,0,0.81,NA,NA,NULL,NA,NA,1,42,81
ANDHRA PRADESH,KURNOOL,Koilkuntla,Gulladurthi,1,NA,On-River,Owned by individual farmer,5,Others,Male,Up to 2013-2014,1000,26000,100,Own savings,NA,0,0,In-Use,NULL,NA,NA,Under ground pipe, Centrifugal Pump,Electric,7.5,100,0,0,0,7,NULL,NULL,NULL,No,SRBC,Water not available up to field from major/medium scheme,No,2.55,2.55,0,0,0,2.55,2.55,0,0,0,2.55,No,NA,NULL,NA,NA,1,1,NULL
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,AKKASAMUDRAM,10,NA,On-Stream,Govt. Owned,NULL,NA,NA,Up to 2013-2014,30000,5000,0,NA,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,80,0,0,NULL,6,0,NULL,Yes,NULL,NA,No,0.82,0,0.82,0,0,0.82,0,0.82,0,0,0.82,No,NA,NULL,NA,NA,1,10,10
ANDHRA PRADESH,SPS NELLORE,BALAYAPALLE,AKKASAMUDRAM,8,NA,On-Stream,Govt. Owned,NULL,NA,NA,Up to 2013-2014,30000,5000,0,NA,NA,0,0,In-Use,NULL,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,80,0,0,NULL,6,0,NULL,Yes,NULL,NA,No,1.31,0,1.31,0,0,1.31,0,1.31,0,0,1.31,No,NA,NULL,NA,NA,1,8,10
ANDHRA PRADESH,SPS NELLORE,NELLORE,GOLLA KANDUKUR,40,NA,On-Stream,Owned by individual farmer,0.49,OBC,Male,Up to 2013-2014,30000,5000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,3,175,175,0,0,7,7,0,NULL,Yes,NULL,NA,No,0.81,0.81,0.81,0,0,1.62,0.81,0.81,0,0,1.62,No,NA,NULL,NA,NA,15,40,135
ANDHRA PRADESH,EAST GODAVARI,Karapa,Peddapurapadu,2,NA,On-drain/canal,Owned by individual farmer,1.64,Others,Male,Up to 2013-2014,25000,25000,2000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,38,70,0,0,7,7,0,NULL,No,Godavari Delta,Water not available up to field from major/medium scheme,No,4.05,4.05,4.05,0,0,8.1,1.01,1.82,0,0,2.83,No,NA,NULL,NA,NA,1,2,NULL
ANDHRA PRADESH,EAST GODAVARI,Karapa,Velangi,6,NA,On-drain/canal,Owned by individual farmer,4.049,Others,Male,Up to 2013-2014,20000,50000,1000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,30,60,0,0,7,7,0,NULL,No,Godavari Delta,Water not available up to field from major/medium scheme,No,6.07,6.07,6.07,0,0,12.14,1.22,2.43,0,0,3.65,No,NA,NULL,NA,NA,1,6,NULL
ANDHRA PRADESH,SPS NELLORE,DAKKILI,PALUGODU,15,NA,On-drain/canal,Owned by Group of farmers,NULL,NA,NA,Up to 2013-2014,15000,15000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Diesel,5,110,45,45,45,8,9,4,4,Yes,NULL,NA,No,2.02,0,2.02,0,0,2.02,0,2.02,0,0,2.02,NA,NA,NULL,NA,NA,1,15,46
ANDHRA PRADESH,EAST GODAVARI,Karapa,Velangi,1,NA,On-drain/canal,Owned by individual farmer,4.049,Others,Male,Up to 2013-2014,75000,50000,30000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Under ground pipe, Centrifugal Pump,Electric,7.5,40,100,0,0,7,7,0,NULL,No,Godavari Delta,Water not available up to field from major/medium scheme,No,32.39,32.39,32.39,0,0,64.78,2.43,8.1,0,0,10.53,No,NA,NULL,NA,NA,1,1,NULL
ANDHRA PRADESH,KURNOOL,Kowthalam,Kumbalanur,1,NA,On-River,Owned by individual farmer,4.049,OBC,Male,Up to 2013-2014,50000,150000,1000,Money lender,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,10,110,65,0,0,9,6,0,NULL,Yes,NULL,NA,No,4.05,2.03,2.02,0,0,4.05,2.03,2.02,0,0,4.05,No,NA,NULL,NA,NA,1,1,NULL
ANDHRA PRADESH,KURNOOL,Kowthalam,Kumbalanur,8,NA,On-River,Owned by individual farmer,3.644,OBC,Female,During 2016-2017,35000,60000,10000,Money lender,NA,0,0,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,110,85,0,0,6,5,0,NULL,Yes,NULL,NA,No,3.64,3.64,2.02,0,0,5.66,3.24,1.62,0,0,4.86,No,NA,NULL,NA,NA,1,8,NULL
ANDHRA PRADESH,KURNOOL,Koilkuntla,Gulladurthi,9,NA,On-River,Owned by individual farmer,1.381,OBC,Male,Up to 2013-2014,2000,25000,1000,Own savings,NA,0,0,In-Use,NULL,NA,NA,Under ground pipe,Submersible pump,Electric,7.5,120,0,0,0,9,NULL,NULL,NULL,Yes,NULL,NA,No,1.37,1.37,0,0,0,1.37,1.37,0,0,0,1.37,No,NA,NULL,NA,NA,1,9,NULL
ANDHRA PRADESH,KURNOOL,Kowthalam,Vallur,14,NA,On-River,Owned by individual farmer,0.117,Scheduled-tribe,Male,During 2014-2015,10000,5000,1000,Own savings,NA,3000,1000,In-Use,NULL,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,0.3,120,115,0,0,6,6,0,NULL,Yes,NULL,NA,No,0.12,0.08,0.04,0,0,0.12,0.08,0.04,0,0,0.12,No,NA,NULL,NA,NA,1,14,NULL
